timeStamp,pressureHPA,pressureINHG,temperature,humidity,visibility,currentCondition,forecastCondition,temperatureHigh,temperatureLow,conditionCode,forecastCode
6/26/2015 15:19:58,1015.577961,29.99,79,47,10,Fair,Partly Cloudy,79,67,34,29
6/26/2015 15:50:07,1015.577961,29.99,79,47,10,Fair,Partly Cloudy,79,67,34,29
6/26/2015 16:20:16,1015.577961,29.99,79,44,10,Fair,Partly Cloudy,79,67,34,29
6/26/2015 16:50:24,1015.577961,29.99,79,44,10,Fair,Showers Early,79,67,34,45
6/26/2015 17:20:36,1015.9166,30,77,48,10,Partly Cloudy,Showers Early,79,67,30,45
6/26/2015 17:50:46,1015.9166,30,77,48,10,Partly Cloudy,Showers Early,79,67,30,45
6/26/2015 18:20:55,1016.255239,30.01,77,56,10,Partly Cloudy,Showers Early,79,67,30,45
6/26/2015 18:51:06,1016.255239,30.01,77,56,10,Partly Cloudy,Showers Early,79,67,30,45
6/26/2015 19:21:15,1016.932517,30.03,76,58,10,Partly Cloudy,Partly Cloudy,79,67,30,29
6/26/2015 19:51:30,1016.932517,30.03,76,58,10,Partly Cloudy,Partly Cloudy,79,67,30,29
6/26/2015 20:21:42,1017.609794,30.05,73,61,10,Fair,Partly Cloudy,79,67,34,29
6/26/2015 20:51:50,1017.609794,30.05,73,61,10,Fair,Mostly Cloudy,79,67,34,27
6/26/2015 21:21:59,1017.948433,30.06,71,66,10,Fair,Mostly Cloudy,79,67,33,27
6/26/2015 21:52:09,1017.948433,30.06,71,66,10,Fair,Cloudy,79,67,33,26
6/26/2015 22:22:18,1018.96435,30.09,71,63,10,Fair,Cloudy,79,67,33,26
6/26/2015 22:52:28,1018.96435,30.09,71,63,10,Fair,Cloudy,79,67,33,26
6/26/2015 23:22:37,1019.302989,30.1,70,65,10,Partly Cloudy,Partly Cloudy,79,67,29,29
6/26/2015 23:52:48,1019.302989,30.1,70,65,10,Partly Cloudy,Partly Cloudy,79,67,29,29
6/27/2015 0:22:57,1019.302989,30.1,70,71,10,Mostly Cloudy,Partly Cloudy,79,67,27,29
6/27/2015 0:53:07,1019.302989,30.1,70,71,10,Mostly Cloudy,Partly Cloudy,79,67,27,29
6/27/2015 1:23:15,1019.641628,30.11,70,71,10,Cloudy,Partly Cloudy,79,67,26,29
6/27/2015 1:53:24,1019.641628,30.11,70,71,10,Cloudy,Partly Cloudy,79,67,26,29
6/27/2015 2:23:35,1019.302989,30.1,68,73,10,Fair,Partly Cloudy,79,67,33,29
6/27/2015 2:53:44,1019.302989,30.1,68,73,10,Fair,Partly Cloudy,79,67,33,29
6/27/2015 3:23:53,1019.641628,30.11,68,73,10,Mostly Cloudy,PM Showers,72,66,27,39
6/27/2015 3:54:02,1019.641628,30.11,68,73,10,Mostly Cloudy,PM Showers,72,66,27,39
6/27/2015 4:24:11,1019.641628,30.11,68,73,10,Cloudy,PM Showers,72,66,26,39
6/27/2015 4:54:21,1019.641628,30.11,68,73,10,Cloudy,PM Showers,72,66,26,39
6/27/2015 5:24:29,1019.641628,30.11,69,68,10,Fair,PM Showers,72,66,33,39
6/27/2015 5:54:38,1019.641628,30.11,69,68,10,Fair,PM Showers,72,66,33,39
6/27/2015 6:24:47,1019.980266,30.12,69,68,10,Partly Cloudy,PM Showers,72,66,30,39
6/27/2015 6:54:55,1019.980266,30.12,69,68,10,Partly Cloudy,PM Showers,72,66,30,39
6/27/2015 7:25:05,1020.996183,30.15,68,68,10,Mostly Cloudy,PM Showers,72,66,28,39
6/27/2015 7:55:15,1020.996183,30.15,68,68,10,Mostly Cloudy,PM Showers,72,66,28,39
6/27/2015 8:25:23,1020.996183,30.15,69,65,10,Partly Cloudy,PM Showers,72,66,30,39
6/27/2015 8:55:32,1020.996183,30.15,69,65,10,Partly Cloudy,PM Showers,72,66,30,39
6/27/2015 9:25:41,1020.996183,30.15,69,61,10,Mostly Cloudy,PM Showers,72,66,28,39
6/27/2015 9:55:49,1020.996183,30.15,69,61,10,Mostly Cloudy,Showers,71,66,28,11
6/27/2015 10:25:58,1020.996183,30.15,69,58,10,Cloudy,Showers,71,66,26,11
6/27/2015 10:56:08,1020.996183,30.15,69,58,10,Cloudy,Showers,71,66,26,11
6/27/2015 11:26:17,1019.980266,30.12,69,47,10,Cloudy,Showers,71,66,26,11
6/27/2015 11:56:26,1019.980266,30.12,69,47,10,Cloudy,Showers,71,66,26,11
6/27/2015 12:26:38,1019.980266,30.12,69,49,10,Cloudy,Showers,72,65,26,11
6/27/2015 12:56:46,1019.980266,30.12,69,49,10,Cloudy,Showers,72,65,26,11
6/27/2015 13:26:55,1019.980266,30.12,70,47,10,Cloudy,Showers,72,65,26,11
6/27/2015 13:57:04,1019.980266,30.12,70,47,10,Cloudy,Showers,72,65,26,11
6/27/2015 14:27:14,1020.318905,30.13,69,53,10,Cloudy,Showers,72,65,26,11
6/27/2015 14:57:23,1020.318905,30.13,69,53,10,Cloudy,Showers,72,65,26,11
6/27/2015 15:27:32,1019.641628,30.11,69,57,10,Cloudy,Heavy Thunderstorms,72,65,26,4
6/27/2015 15:57:41,1019.641628,30.11,69,57,10,Cloudy,Heavy Thunderstorms,72,65,26,4
6/27/2015 16:27:54,1019.302989,30.1,65,70,8,Light Rain,Heavy Thunderstorms,72,65,11,4
6/27/2015 16:58:04,1019.302989,30.1,65,70,8,Light Rain,Heavy Thunderstorms,72,65,11,4
6/27/2015 17:28:14,1017.948433,30.06,62,80,5,Light Rain,Heavy Thunderstorms,72,65,11,4
6/27/2015 17:58:23,1017.609794,30.05,60,86,4,Light Rain,Heavy Thunderstorms,72,64,11,4
6/27/2015 18:28:32,1017.948433,30.06,60,90,7,Light Rain,Heavy Thunderstorms,72,64,11,4
6/27/2015 18:58:46,1016.932517,30.03,61,90,2,Rain,Heavy Thunderstorms,72,64,12,4
6/27/2015 19:28:55,1016.593878,30.02,61,87,5,Light Rain,Heavy Thunderstorms,72,62,11,4
6/27/2015 19:59:04,1016.593878,30.02,60,90,1.75,Heavy Rain,Heavy Thunderstorms,72,62,12,4
6/27/2015 20:29:13,1016.593878,30.02,60,90,3,Rain,Heavy Thunderstorms,72,62,12,4
6/27/2015 20:59:21,1015.577961,29.99,59,90,2.5,Rain,Heavy Thunderstorms,72,63,12,4
6/27/2015 21:29:30,1015.9166,30,59,93,3,Rain,Heavy Thunderstorms,72,63,12,4
6/27/2015 21:59:38,1015.9166,30,59,93,3,Rain,Heavy Thunderstorms,72,62,12,4
6/27/2015 22:29:47,1013.884767,29.94,59,90,3,Rain,Heavy Thunderstorms,72,62,12,4
6/27/2015 22:59:57,1013.884767,29.94,60,90,4,Light Rain,Heavy Thunderstorms,72,62,11,4
6/27/2015 23:30:08,1013.546128,29.93,60,93,6,Light Rain,Heavy Thunderstorms,72,61,11,4
6/28/2015 0:00:16,1011.852934,29.88,61,93,3,Light Rain,Heavy Thunderstorms,72,61,11,4
6/28/2015 0:30:30,1011.852934,29.88,61,93,5,Light Rain,Heavy Thunderstorms,72,63,11,4
6/28/2015 1:00:39,1011.175656,29.86,62,90,2.5,Light Rain,Heavy Thunderstorms,72,63,11,4
6/28/2015 1:30:47,1009.8211,29.82,63,90,2.5,Light Rain,Heavy Thunderstorms,72,63,11,4
6/28/2015 2:00:56,1009.143823,29.8,63,90,5,Light Rain,Heavy Thunderstorms,72,63,11,4
6/28/2015 2:31:06,1009.143823,29.8,63,90,5,Light Rain,Heavy Thunderstorms,72,63,11,4
6/28/2015 3:01:15,1009.143823,29.8,63,90,5,Light Rain,Heavy Thunderstorms,72,63,11,4
6/28/2015 3:31:24,1007.450628,29.75,64,90,4,Light Rain,AM Clouds/PM Sun,80,63,11,30
6/28/2015 4:01:35,1006.773351,29.73,64,90,2,Heavy Rain,AM Clouds/PM Sun,80,63,12,30
6/28/2015 4:31:48,1006.434712,29.72,64,90,4,Light Rain,Scattered Thunderstorms,80,63,11,38
6/28/2015 5:02:03,1006.434712,29.72,64,90,4,Light Rain,Scattered Thunderstorms,80,63,11,38
6/28/2015 5:32:15,1006.096073,29.71,64,90,7,Cloudy,Scattered Thunderstorms,80,63,26,38
6/28/2015 6:02:25,1006.096073,29.71,64,90,7,Cloudy,Thundershowers,81,63,26,11
6/28/2015 6:32:33,1005.418795,29.69,64,93,3,Light Rain,Thundershowers,81,63,11,11
6/28/2015 7:02:41,1005.418795,29.69,64,90,2,Fog,Scattered Thunderstorms,81,63,20,38
6/28/2015 7:32:49,1005.418795,29.69,64,90,4,Cloudy,Scattered Thunderstorms,81,63,26,38
6/28/2015 8:02:58,1005.757434,29.7,63,90,4,Cloudy,Scattered Thunderstorms,81,63,26,38
6/28/2015 8:33:08,1005.757434,29.7,63,90,4,Cloudy,AM Clouds/PM Sun,81,63,26,30
6/28/2015 9:03:16,1005.757434,29.7,63,90,10,Cloudy,AM Clouds/PM Sun,81,63,26,30
6/28/2015 9:33:26,1005.757434,29.7,63,90,10,Cloudy,Cloudy,81,63,26,26
6/28/2015 10:03:35,1005.757434,29.7,63,90,10,Cloudy,Cloudy,81,63,26,26
6/28/2015 10:33:43,1005.418795,29.69,63,90,10,Cloudy,Cloudy,81,63,26,26
6/28/2015 11:03:52,1005.418795,29.69,64,87,2.5,Fog,Cloudy,81,63,20,26
6/28/2015 11:34:01,1005.418795,29.69,64,90,5,Cloudy,Cloudy,80,63,26,26
6/28/2015 12:04:10,1005.757434,29.7,65,87,2,Fog,Cloudy,80,63,20,26
6/28/2015 12:34:18,1006.096073,29.71,65,87,1.75,Fog,Cloudy,78,63,20,26
6/28/2015 13:04:30,1006.096073,29.71,64,90,2.5,Fog,Cloudy,78,63,20,26
6/28/2015 13:34:38,1006.096073,29.71,65,87,3,Cloudy,Cloudy,78,63,26,26
6/28/2015 14:04:47,1006.096073,29.71,65,90,3,Cloudy,Cloudy,78,62,26,26
6/28/2015 14:34:56,1006.096073,29.71,67,87,5,Cloudy,Cloudy,78,62,26,26
6/28/2015 15:05:05,1006.434712,29.72,68,84,10,Cloudy,Cloudy,78,62,26,26
6/28/2015 15:35:14,1006.434712,29.72,68,84,10,Cloudy,Partly Cloudy,78,63,26,29
6/28/2015 15:43:40,1006.434712,29.72,70,81,10,Mostly Cloudy,Partly Cloudy,78,63,28,29
6/28/2015 15:46:49,1006.434712,29.72,70,81,10,Mostly Cloudy,Partly Cloudy,78,63,28,29
6/28/2015 16:05:23,1006.434712,29.72,71,73,10,Mostly Cloudy,Partly Cloudy,78,63,28,29
6/28/2015 16:35:31,1006.434712,29.72,71,73,10,Mostly Cloudy,Partly Cloudy,78,63,28,29
6/28/2015 17:05:40,1006.096073,29.71,72,71,10,Cloudy,Partly Cloudy,78,63,26,29
6/28/2015 17:35:49,1006.096073,29.71,72,71,10,Cloudy,Partly Cloudy,78,62,26,29
6/28/2015 18:06:01,1006.434712,29.72,71,70,10,Cloudy,Partly Cloudy,78,62,26,29
6/28/2015 18:36:10,1006.434712,29.72,71,70,10,Cloudy,Partly Cloudy,78,62,26,29
6/28/2015 19:06:20,1007.111989,29.74,72,64,10,Cloudy,Partly Cloudy,78,62,26,29
6/28/2015 19:36:29,1007.111989,29.74,72,64,10,Cloudy,Partly Cloudy,78,62,26,29
6/28/2015 20:06:42,1007.789267,29.76,72,64,10,Cloudy,Partly Cloudy,78,62,26,29
6/28/2015 20:36:50,1007.789267,29.76,72,64,10,Cloudy,Partly Cloudy,78,63,26,29
6/28/2015 21:06:58,1008.127906,29.77,72,61,10,Cloudy,Partly Cloudy,78,63,26,29
6/28/2015 21:37:08,1008.127906,29.77,72,61,10,Cloudy,Partly Cloudy,78,63,26,29
6/28/2015 22:07:16,1008.466545,29.78,72,61,10,Cloudy,Partly Cloudy,78,63,26,29
6/28/2015 22:37:26,1008.466545,29.78,72,61,10,Cloudy,Partly Cloudy,78,63,26,29
6/28/2015 23:07:35,1008.466545,29.78,72,61,10,Cloudy,Partly Cloudy,78,63,26,29
6/28/2015 23:37:44,1008.466545,29.78,72,61,10,Cloudy,Partly Cloudy,78,62,26,29
6/29/2015 0:07:57,1008.127906,29.77,72,61,10,Cloudy,Partly Cloudy,78,62,26,29
6/29/2015 0:38:06,1008.127906,29.77,72,61,10,Cloudy,Partly Cloudy,78,62,26,29
6/29/2015 1:08:16,1008.466545,29.78,70,63,10,Mostly Cloudy,Partly Cloudy,78,62,27,29
6/29/2015 1:38:25,1008.466545,29.78,70,63,10,Mostly Cloudy,Partly Cloudy,78,62,27,29
6/29/2015 2:08:34,1008.805184,29.79,68,65,10,Fair,Partly Cloudy,78,62,33,29
6/29/2015 2:38:43,1008.805184,29.79,68,65,10,Fair,Partly Cloudy,78,62,33,29
6/29/2015 3:08:59,1009.143823,29.8,66,68,10,Fair,Partly Cloudy,78,62,33,29
6/29/2015 3:39:09,1009.143823,29.8,66,68,10,Fair,Partly Cloudy,79,68,33,30
6/29/2015 4:09:18,1010.159739,29.83,65,68,10,Fair,Partly Cloudy,79,68,33,30
6/29/2015 4:39:26,1010.159739,29.83,65,68,10,Fair,Partly Cloudy,79,68,33,30
6/29/2015 5:09:35,1010.837017,29.85,65,65,10,Cloudy,Partly Cloudy,79,68,26,30
6/29/2015 5:39:44,1010.837017,29.85,65,65,10,Cloudy,Partly Cloudy,79,68,26,30
6/29/2015 6:09:53,1011.175656,29.86,63,72,10,Fair,Partly Cloudy,79,68,34,30
6/29/2015 6:40:02,1011.175656,29.86,63,72,10,Fair,Partly Cloudy,79,68,34,30
6/29/2015 7:10:11,1012.191572,29.89,63,70,10,Fair,Partly Cloudy,79,68,34,30
6/29/2015 7:40:19,1012.191572,29.89,63,70,10,Fair,Partly Cloudy,79,68,34,30
6/29/2015 8:10:28,1012.530211,29.9,65,68,10,Fair,Partly Cloudy,79,68,34,30
6/29/2015 8:40:37,1012.530211,29.9,65,68,10,Fair,Partly Cloudy,79,68,34,30
6/29/2015 9:10:45,1012.86885,29.91,67,63,10,Fair,Partly Cloudy,79,68,34,30
6/29/2015 9:40:56,1012.86885,29.91,67,63,10,Fair,Partly Cloudy,78,68,34,30
6/29/2015 10:11:06,1012.86885,29.91,69,58,10,Cloudy,Partly Cloudy,78,68,26,30
6/29/2015 10:41:15,1012.86885,29.91,69,58,10,Cloudy,Partly Cloudy,78,68,26,30
6/29/2015 11:11:26,1013.207489,29.92,70,59,10,Cloudy,Cloudy,77,68,26,26
6/29/2015 11:41:35,1013.207489,29.92,70,59,10,Cloudy,Cloudy,77,68,26,26
6/29/2015 12:11:45,1013.546128,29.93,71,55,10,Cloudy,Cloudy,77,68,26,26
6/29/2015 12:41:54,1013.546128,29.93,71,55,10,Cloudy,Cloudy,77,68,26,26
6/29/2015 13:12:10,1013.207489,29.92,74,53,10,Cloudy,Cloudy,77,68,26,26
6/29/2015 13:42:19,1013.207489,29.92,74,53,10,Cloudy,Cloudy,78,67,26,26
6/29/2015 14:12:28,1013.207489,29.92,74,53,10,Cloudy,Cloudy,78,67,26,26
6/29/2015 14:42:37,1013.207489,29.92,74,53,10,Cloudy,Cloudy,78,67,26,26
6/29/2015 15:12:47,1013.546128,29.93,74,52,10,Cloudy,Mostly Clear,78,68,26,33
6/29/2015 15:42:57,1013.546128,29.93,74,52,10,Cloudy,Mostly Clear,78,68,26,33
6/29/2015 16:13:07,1013.546128,29.93,74,52,10,Cloudy,Mostly Clear,78,68,26,33
6/29/2015 16:43:16,1013.546128,29.93,74,52,10,Cloudy,Mostly Clear,78,68,26,33
6/29/2015 17:13:25,1013.546128,29.93,76,48,10,Partly Cloudy,Mostly Clear,78,68,30,33
6/29/2015 17:43:34,1013.546128,29.93,76,48,10,Partly Cloudy,Mostly Clear,78,67,30,33
6/29/2015 18:13:42,1013.546128,29.93,76,46,10,Fair,Mostly Clear,78,67,34,33
6/29/2015 18:43:51,1013.546128,29.93,76,46,10,Fair,Mostly Clear,78,67,34,33
6/29/2015 19:13:59,1013.884767,29.94,75,50,10,Fair,Clear,78,67,34,31
6/29/2015 19:44:08,1013.884767,29.94,75,50,10,Fair,Clear,78,67,34,31
6/29/2015 20:14:17,1013.884767,29.94,75,48,10,Fair,Clear,78,67,34,31
6/29/2015 20:44:26,1013.884767,29.94,75,48,10,Fair,Clear,78,67,34,31
6/29/2015 21:14:34,1014.223406,29.95,74,50,10,Fair,Clear,78,67,33,31
6/29/2015 21:44:45,1014.223406,29.95,74,50,10,Fair,Clear,78,67,33,31
6/29/2015 22:14:54,1014.900683,29.97,73,51,10,Fair,Clear,78,67,33,31
6/29/2015 22:45:05,1014.900683,29.97,73,51,10,Fair,Clear,78,67,33,31
6/29/2015 23:15:15,1014.900683,29.97,72,57,10,Fair,Clear,78,67,33,31
6/29/2015 23:45:56,1014.900683,29.97,72,57,10,Fair,Clear,78,67,33,31
6/30/2015 0:16:05,1014.900683,29.97,72,55,10,Fair,Clear,78,67,33,31
6/30/2015 0:46:16,1014.900683,29.97,72,55,10,Fair,Clear,78,67,33,31
6/30/2015 1:16:27,1014.900683,29.97,72,57,10,Fair,Clear,78,67,33,31
6/30/2015 1:46:36,1014.900683,29.97,72,57,10,Fair,Clear,78,67,33,31
6/30/2015 2:16:46,1015.239322,29.98,72,57,10,Fair,Clear,78,67,33,31
6/30/2015 2:46:55,1015.239322,29.98,72,57,10,Fair,Clear,78,67,33,31
6/30/2015 3:17:05,1015.239322,29.98,71,59,10,Fair,Mostly Sunny,80,70,33,34
6/30/2015 3:47:14,1015.239322,29.98,71,59,10,Fair,Mostly Sunny,80,70,33,34
6/30/2015 4:17:24,1015.239322,29.98,70,63,10,Fair,Mostly Sunny,80,70,33,34
6/30/2015 4:47:33,1015.239322,29.98,70,63,10,Fair,Mostly Sunny,80,70,33,34
6/30/2015 5:17:41,1015.239322,29.98,69,65,10,Fair,Mostly Sunny,80,70,33,34
6/30/2015 5:47:50,1015.239322,29.98,69,65,10,Fair,Mostly Sunny,80,70,33,34
6/30/2015 6:18:00,1015.577961,29.99,68,70,10,Mostly Cloudy,Mostly Sunny,80,70,28,34
6/30/2015 6:48:10,1015.577961,29.99,68,70,10,Mostly Cloudy,Mostly Sunny,80,70,28,34
6/30/2015 7:18:19,1015.9166,30,70,68,10,Fair,Mostly Sunny,80,70,34,34
6/30/2015 7:48:27,1015.9166,30,70,68,10,Fair,Mostly Sunny,80,70,34,34
6/30/2015 8:18:35,1016.593878,30.02,73,61,10,Mostly Cloudy,Partly Cloudy,80,70,28,30
6/30/2015 8:48:45,1016.593878,30.02,73,61,10,Mostly Cloudy,Partly Cloudy,80,70,28,30
6/30/2015 9:18:54,1015.9166,30,75,55,10,Fair,Partly Cloudy,80,70,34,30
6/30/2015 9:49:04,1015.9166,30,75,55,10,Fair,Partly Cloudy,80,70,34,30
6/30/2015 10:19:12,1015.9166,30,77,50,10,Partly Cloudy,Partly Cloudy,80,70,30,30
6/30/2015 10:49:20,1015.9166,30,77,50,10,Partly Cloudy,Partly Cloudy,80,70,30,30
6/30/2015 11:19:29,1015.577961,29.99,78,54,10,Partly Cloudy,Partly Cloudy,80,70,30,30
6/30/2015 11:49:37,1015.577961,29.99,78,54,10,Partly Cloudy,Partly Cloudy,80,70,30,30
6/30/2015 12:19:46,1015.239322,29.98,79,45,10,Fair,Partly Cloudy,80,70,34,30
6/30/2015 12:49:56,1015.239322,29.98,79,45,10,Fair,Partly Cloudy,81,70,34,30
6/30/2015 13:20:05,1015.239322,29.98,79,47,10,Mostly Cloudy,Partly Cloudy,81,70,28,30
6/30/2015 13:50:13,1015.239322,29.98,79,47,10,Mostly Cloudy,Partly Cloudy,78,70,28,30
6/30/2015 14:20:23,1014.562045,29.96,81,42,10,Partly Cloudy,Partly Cloudy,78,70,30,30
6/30/2015 14:50:32,1014.562045,29.96,81,42,10,Partly Cloudy,Partly Cloudy,78,70,30,30
6/30/2015 15:20:40,1013.546128,29.93,80,47,10,Fair,Thunderstorms Late,78,70,34,4
6/30/2015 15:50:49,1013.546128,29.93,80,47,10,Fair,Thunderstorms Late,78,70,34,4
6/30/2015 16:21:04,1013.546128,29.93,80,47,10,Fair,Thunderstorms Late,78,70,34,4
6/30/2015 16:51:37,1013.546128,29.93,80,47,10,Fair,Scattered Thunderstorms,78,70,34,47
6/30/2015 17:21:45,1013.207489,29.92,76,60,10,Fair,Scattered Thunderstorms,78,70,34,47
6/30/2015 17:51:54,1013.207489,29.92,76,60,10,Fair,Scattered Thunderstorms,78,70,34,47
6/30/2015 18:22:03,1012.86885,29.91,76,67,10,Partly Cloudy,Scattered Thunderstorms,78,70,30,47
6/30/2015 18:52:13,1012.86885,29.91,76,67,10,Partly Cloudy,Scattered Thunderstorms,78,70,30,47
6/30/2015 19:22:23,1012.86885,29.91,75,71,10,Partly Cloudy,Scattered Thunderstorms,78,70,30,47
6/30/2015 19:52:32,1012.86885,29.91,75,71,10,Mostly Cloudy,Scattered Thunderstorms,78,70,28,47
6/30/2015 20:22:41,1013.207489,29.92,75,71,10,Mostly Cloudy,Scattered Thunderstorms,78,70,28,47
6/30/2015 20:52:51,1012.86885,29.91,74,73,10,Mostly Cloudy,Scattered Thunderstorms,78,70,27,47
6/30/2015 21:23:01,1012.86885,29.91,74,73,10,Mostly Cloudy,Scattered Thunderstorms,78,70,27,47
6/30/2015 21:53:10,1012.86885,29.91,74,73,10,Mostly Cloudy,Scattered Thunderstorms,78,70,27,47
6/30/2015 22:23:26,1012.530211,29.9,74,79,10,Cloudy,Scattered Thunderstorms,78,70,26,47
6/30/2015 22:53:34,1012.530211,29.9,74,79,10,Cloudy,Scattered Thunderstorms,78,70,26,47
6/30/2015 23:23:43,1012.530211,29.9,74,82,10,Mostly Cloudy,Scattered Thunderstorms,78,70,27,47
6/30/2015 23:53:54,1011.852934,29.88,74,82,10,Cloudy,Scattered Thunderstorms,78,70,26,47
7/1/2015 0:24:02,1011.514295,29.87,74,82,10,Cloudy,Scattered Thunderstorms,78,70,26,47
7/1/2015 0:54:10,1011.175656,29.86,73,87,6,Cloudy,Scattered Thunderstorms,78,70,26,47
7/1/2015 1:24:21,1011.175656,29.86,73,87,5,Cloudy,Scattered Thunderstorms,78,70,26,47
7/1/2015 1:54:34,1011.175656,29.86,73,87,5,Cloudy,Scattered Thunderstorms,78,70,26,47
7/1/2015 2:24:42,1009.8211,29.82,73,87,4,Cloudy,Scattered Thunderstorms,78,70,26,47
7/1/2015 2:54:53,1009.8211,29.82,73,87,4,Cloudy,Scattered Thunderstorms,78,70,26,47
7/1/2015 3:25:05,1009.8211,29.82,73,87,4,Cloudy,AM Thunderstorms,85,69,26,38
7/1/2015 3:55:15,1009.8211,29.82,73,87,4,Cloudy,AM Thunderstorms,85,69,26,38
7/1/2015 4:25:26,1008.805184,29.79,73,90,5,Light Rain,AM Thunderstorms,85,69,11,38
7/1/2015 4:55:34,1009.8211,29.82,72,91,0.25,Heavy Rain,AM Thunderstorms,85,69,12,38
7/1/2015 5:25:43,1008.805184,29.79,69,90,8,Mostly Cloudy,AM Thunderstorms,85,69,27,38
7/1/2015 5:55:53,1008.805184,29.79,69,90,8,Mostly Cloudy,AM Thunderstorms,86,69,27,38
7/1/2015 6:26:03,1008.805184,29.79,70,87,6,Cloudy,AM Thunderstorms,86,69,26,38
7/1/2015 6:56:13,1008.805184,29.79,70,87,6,Cloudy,AM Thunderstorms,86,69,26,38
7/1/2015 7:26:23,1009.143823,29.8,69,90,4,Mostly Cloudy,Partly Cloudy,86,69,28,30
7/1/2015 7:56:35,1009.143823,29.8,69,90,4,Mostly Cloudy,Partly Cloudy,86,69,28,30
7/1/2015 8:26:44,1009.482462,29.81,70,87,5,Fair,Partly Cloudy,86,69,34,30
7/1/2015 8:56:54,1009.8211,29.82,71,84,5,Mostly Cloudy,Partly Cloudy,86,69,28,30
7/1/2015 9:27:04,1009.8211,29.82,71,87,5,Mostly Cloudy,Partly Cloudy,86,69,28,30
7/1/2015 9:57:14,1009.8211,29.82,71,84,6,Partly Cloudy,Partly Cloudy,86,69,30,30
7/1/2015 10:27:23,1010.159739,29.83,73,76,7,Mostly Cloudy,Partly Cloudy,86,69,28,30
7/1/2015 10:57:32,1010.159739,29.83,73,76,7,Mostly Cloudy,Partly Cloudy,86,69,28,30
7/1/2015 11:27:41,1009.8211,29.82,75,71,8,Partly Cloudy,Partly Cloudy,86,69,30,30
7/1/2015 11:57:51,1009.8211,29.82,75,69,8,Mostly Cloudy,Partly Cloudy,86,69,28,30
7/1/2015 12:28:00,1009.8211,29.82,77,62,8,Mostly Cloudy,Partly Cloudy,86,69,28,30
7/1/2015 12:58:10,1009.8211,29.82,77,62,8,Mostly Cloudy,Partly Cloudy,85,69,28,30
7/1/2015 13:28:21,1009.8211,29.82,78,56,9,Partly Cloudy,Partly Cloudy,85,69,30,30
7/1/2015 13:58:29,1009.8211,29.82,78,56,9,Partly Cloudy,Partly Cloudy,83,68,30,30
7/1/2015 14:28:40,1009.482462,29.81,79,56,9,Partly Cloudy,Partly Cloudy,83,68,30,30
