timeStamp,pressureHPA,pressureINHG,temperature,humidity,visibility,currentCondition,forecastCondition,temperatureHigh,temperatureLow,conditionCode,forecastCode
7/16/2015 3:54:01,1014.562045,29.96,69,44,10,Cloudy,Sunny,82,67,26,32
7/16/2015 4:24:09,1014.562045,29.96,67,45,10,Cloudy,Sunny,82,67,26,32
7/16/2015 4:54:18,1014.562045,29.96,67,45,10,Cloudy,Sunny,82,67,26,32
7/16/2015 5:24:25,1015.239322,29.98,66,48,10,Fair,Sunny,82,67,33,32
7/16/2015 5:54:34,1015.239322,29.98,66,48,10,Fair,Partly Cloudy,82,67,33,30
7/16/2015 6:24:43,1016.593878,30.02,65,50,10,Cloudy,Partly Cloudy,82,67,26,30
7/16/2015 6:54:52,1016.593878,30.02,65,50,10,Cloudy,Partly Cloudy,82,67,26,30
7/16/2015 7:25:02,1017.271155,30.04,64,54,10,Partly Cloudy,Partly Cloudy,82,67,30,30
7/16/2015 7:55:12,1017.271155,30.04,64,54,10,Partly Cloudy,Partly Cloudy,82,67,30,30
7/16/2015 8:25:24,1017.948433,30.06,66,50,10,Partly Cloudy,Sunny,82,67,30,32
7/16/2015 8:55:36,1017.948433,30.06,66,50,10,Partly Cloudy,Sunny,82,67,30,32
7/16/2015 9:25:46,1018.287072,30.07,67,51,10,Fair,Sunny,82,67,34,32
7/16/2015 9:55:56,1018.287072,30.07,67,51,10,Fair,Sunny,81,67,34,32
7/16/2015 10:26:05,1018.287072,30.07,70,47,10,Fair,Sunny,81,67,34,32
7/16/2015 10:56:13,1018.287072,30.07,70,47,10,Fair,Sunny,81,67,34,32
7/16/2015 11:26:22,1018.287072,30.07,71,47,10,Fair,Sunny,80,66,34,32
7/16/2015 11:56:32,1018.287072,30.07,71,47,10,Fair,Sunny,80,66,34,32
7/16/2015 12:26:41,1018.625711,30.08,75,43,10,Fair,Sunny,80,66,34,32
7/16/2015 12:56:49,1018.625711,30.08,75,43,10,Fair,Sunny,79,67,34,32
7/16/2015 13:26:57,1018.287072,30.07,77,40,10,Fair,Sunny,79,67,34,32
7/16/2015 13:57:06,1018.287072,30.07,77,40,10,Fair,Sunny,80,66,34,32
7/16/2015 14:27:16,1018.287072,30.07,78,33,10,Fair,Sunny,80,66,34,32
7/16/2015 14:57:25,1018.287072,30.07,78,33,10,Fair,Sunny,80,66,34,32
7/16/2015 15:27:33,1017.948433,30.06,78,36,10,Fair,Clear,80,67,34,31
7/16/2015 15:57:43,1017.948433,30.06,78,36,10,Fair,Clear,80,67,34,31
7/16/2015 16:27:52,1017.948433,30.06,79,34,10,Fair,Clear,80,67,34,31
7/16/2015 16:58:04,1017.948433,30.06,79,34,10,Fair,Clear,80,67,34,31
7/16/2015 17:28:13,1017.609794,30.05,79,30,10,Fair,Clear,80,67,34,31
7/16/2015 17:58:22,1017.609794,30.05,79,30,10,Fair,Clear,80,67,34,31
7/16/2015 18:28:31,1017.271155,30.04,79,31,10,Fair,Clear,80,67,34,31
7/16/2015 18:58:39,1017.271155,30.04,79,31,10,Fair,Clear,80,67,34,31
7/16/2015 19:28:48,1017.948433,30.06,78,36,10,Fair,Clear,80,67,34,31
7/16/2015 19:58:58,1017.948433,30.06,78,36,10,Fair,Clear,80,67,34,31
7/16/2015 20:29:07,1018.287072,30.07,74,52,10,Fair,Clear,80,67,34,31
7/16/2015 20:59:16,1018.287072,30.07,74,52,10,Fair,Clear,80,67,34,31
7/16/2015 21:29:24,1018.287072,30.07,72,59,10,Fair,Clear,80,67,33,31
7/16/2015 21:59:32,1018.287072,30.07,72,59,10,Fair,Clear,80,67,33,31
7/16/2015 22:29:42,1018.96435,30.09,70,59,10,Fair,Clear,80,67,33,31
7/16/2015 22:59:53,1018.96435,30.09,70,59,10,Fair,Clear,80,67,33,31
7/16/2015 23:30:02,1019.302989,30.1,70,59,10,Fair,Clear,80,67,33,31
7/17/2015 0:00:10,1019.302989,30.1,70,59,10,Fair,Clear,80,67,33,31
7/17/2015 0:30:21,1019.302989,30.1,69,61,10,Fair,Clear,80,67,33,31
7/17/2015 1:00:32,1019.302989,30.1,69,61,10,Fair,Clear,80,67,33,31
7/17/2015 1:30:45,1019.641628,30.11,69,63,10,Fair,Clear,80,67,33,31
7/17/2015 2:00:54,1019.302989,30.1,69,63,10,Fair,Clear,80,67,33,31
7/17/2015 2:31:03,1019.302989,30.1,69,63,10,Fair,Clear,80,67,33,31
7/17/2015 3:01:11,1019.641628,30.11,68,68,10,Fair,Clear,80,67,33,31
7/17/2015 3:31:20,1019.641628,30.11,68,68,10,Fair,Partly Cloudy,80,71,33,30
7/17/2015 4:01:30,1019.980266,30.12,68,68,10,Fair,Partly Cloudy,80,71,33,30
7/17/2015 4:31:38,1019.980266,30.12,68,68,10,Fair,Partly Cloudy,80,71,33,30
7/17/2015 5:01:48,1019.980266,30.12,68,68,10,Fair,Partly Cloudy,80,71,33,30
7/17/2015 5:31:57,1019.980266,30.12,68,70,10,Fair,Partly Cloudy,80,71,33,30
7/17/2015 6:02:05,1019.980266,30.12,68,70,10,Fair,Partly Cloudy,80,71,33,30
7/17/2015 6:32:15,1020.318905,30.13,67,73,9,Fair,Partly Cloudy,80,71,34,30
7/17/2015 7:02:24,1020.657544,30.14,68,73,10,Fair,Partly Cloudy,79,71,34,30
7/17/2015 7:32:32,1020.657544,30.14,68,73,10,Fair,Partly Cloudy,79,71,34,30
7/17/2015 8:02:41,1020.657544,30.14,70,65,10,Fair,Partly Cloudy,79,71,34,30
7/17/2015 8:33:04,1020.657544,30.14,70,65,10,Fair,Partly Cloudy,79,71,34,30
7/17/2015 9:03:12,1020.657544,30.14,71,66,10,Fair,Partly Cloudy,79,71,34,30
7/17/2015 9:33:23,1020.657544,30.14,71,66,10,Fair,Partly Cloudy,79,71,34,30
7/17/2015 10:03:32,1020.318905,30.13,74,62,10,Fair,Partly Cloudy,79,71,34,30
7/17/2015 10:33:40,1020.318905,30.13,74,62,10,Fair,Partly Cloudy,79,71,34,30
7/17/2015 11:03:50,1020.657544,30.14,75,60,10,Partly Cloudy,Partly Cloudy,79,71,30,30
7/17/2015 11:33:58,1020.657544,30.14,75,60,10,Partly Cloudy,Partly Cloudy,79,71,30,30
7/17/2015 12:04:07,1020.657544,30.14,75,60,10,Partly Cloudy,Partly Cloudy,79,71,30,30
7/17/2015 12:34:16,1020.318905,30.13,77,58,10,Mostly Cloudy,Partly Cloudy,79,71,28,30
7/17/2015 13:04:24,1019.641628,30.11,79,52,10,Partly Cloudy,Partly Cloudy,79,71,30,30
7/17/2015 13:34:32,1019.641628,30.11,79,52,10,Partly Cloudy,Partly Cloudy,79,71,30,30
7/17/2015 14:04:41,1019.302989,30.1,79,52,10,Mostly Cloudy,Partly Cloudy,80,71,28,30
7/17/2015 14:34:49,1019.302989,30.1,79,52,10,Mostly Cloudy,Partly Cloudy,80,71,28,30
7/17/2015 15:04:58,1018.96435,30.09,79,50,10,Fair,Partly Cloudy,80,71,34,30
7/17/2015 15:35:08,1018.96435,30.09,79,50,10,Fair,Showers Late,80,71,34,45
7/17/2015 16:05:17,1018.625711,30.08,78,52,10,Fair,Showers Late,80,71,34,45
7/17/2015 16:35:26,1018.625711,30.08,78,52,10,Fair,Showers Late,80,71,34,45
7/17/2015 17:05:35,1018.287072,30.07,77,52,10,Fair,Showers Late,80,71,34,45
7/17/2015 17:35:45,1018.287072,30.07,77,52,10,Fair,Mostly Cloudy,80,71,34,27
7/17/2015 18:05:56,1017.609794,30.05,75,53,10,Fair,Mostly Cloudy,80,71,34,27
7/17/2015 18:36:06,1017.609794,30.05,75,53,10,Fair,Mostly Cloudy,80,71,34,27
7/17/2015 19:06:16,1017.609794,30.05,75,53,10,Fair,Mostly Cloudy,80,71,34,27
7/17/2015 19:36:25,1017.609794,30.05,75,53,10,Fair,Mostly Cloudy,80,71,34,27
7/17/2015 20:06:34,1017.948433,30.06,74,55,10,Fair,Mostly Cloudy,80,71,34,27
7/17/2015 20:36:44,1017.948433,30.06,74,55,10,Fair,Partly Cloudy,80,71,34,29
7/17/2015 21:06:53,1017.948433,30.06,73,61,10,Fair,Partly Cloudy,80,71,33,29
7/17/2015 21:37:02,1017.948433,30.06,73,61,10,Fair,Partly Cloudy,80,71,33,29
7/17/2015 22:07:11,1018.287072,30.07,72,66,10,Partly Cloudy,Mostly Cloudy,80,71,29,27
7/17/2015 22:37:19,1018.287072,30.07,72,66,10,Partly Cloudy,Mostly Cloudy,80,71,29,27
7/17/2015 23:07:27,1018.287072,30.07,73,66,10,Mostly Cloudy,Mostly Cloudy,80,71,27,27
7/17/2015 23:37:36,1018.287072,30.07,73,66,10,Mostly Cloudy,Partly Cloudy,80,71,27,29
7/18/2015 0:07:48,1017.948433,30.06,73,66,10,Mostly Cloudy,Partly Cloudy,80,71,27,29
7/18/2015 0:37:58,1017.948433,30.06,73,66,10,Mostly Cloudy,Cloudy,80,71,27,26
7/18/2015 1:08:07,1017.609794,30.05,73,66,10,Cloudy,Cloudy,80,71,26,26
7/18/2015 1:38:15,1017.609794,30.05,73,66,10,Cloudy,Cloudy,80,71,26,26
7/18/2015 2:08:23,1017.271155,30.04,73,68,10,Cloudy,Cloudy,80,71,26,26
7/18/2015 2:38:33,1017.271155,30.04,73,68,10,Cloudy,Cloudy,80,71,26,26
7/18/2015 3:08:41,1016.932517,30.03,74,66,10,Cloudy,Cloudy,80,71,26,26
7/18/2015 3:38:50,1016.932517,30.03,74,66,10,Cloudy,PM Thunderstorms,85,75,26,38
7/18/2015 4:08:58,1016.255239,30.01,73,68,10,Cloudy,PM Thunderstorms,85,75,26,38
7/18/2015 4:39:06,1016.255239,30.01,73,68,10,Cloudy,Scattered Thunderstorms,85,75,26,38
7/18/2015 5:09:14,1016.255239,30.01,74,64,10,Cloudy,Scattered Thunderstorms,85,75,26,38
7/18/2015 5:39:23,1016.255239,30.01,74,64,10,Cloudy,Scattered Thunderstorms,85,75,26,38
7/18/2015 6:09:32,1016.255239,30.01,74,66,10,Cloudy,Isolated Thunderstorms,85,75,26,37
7/18/2015 6:39:42,1016.255239,30.01,74,66,10,Cloudy,Isolated Thunderstorms,85,75,26,37
7/18/2015 7:09:51,1015.9166,30,74,68,10,Cloudy,Scattered Thunderstorms,85,75,26,38
7/18/2015 7:40:00,1015.9166,30,74,68,10,Cloudy,Scattered Thunderstorms,85,75,26,38
7/18/2015 8:10:08,1016.255239,30.01,75,69,10,Cloudy,Scattered Thunderstorms,85,75,26,38
7/18/2015 8:40:17,1016.255239,30.01,75,69,10,Cloudy,Scattered Thunderstorms,85,75,26,38
7/18/2015 9:10:26,1016.255239,30.01,71,87,0.5,Heavy Rain,Scattered Thunderstorms,85,75,12,38
7/18/2015 9:40:35,1015.577961,29.99,71,90,6,Cloudy,Scattered Thunderstorms,86,75,26,38
7/18/2015 10:10:43,1015.239322,29.98,72,91,4,Light Rain,Scattered Thunderstorms,86,75,11,38
7/18/2015 10:40:53,1015.239322,29.98,74,87,7,Partly Cloudy,Scattered Thunderstorms,86,75,30,38
7/18/2015 11:11:01,1015.577961,29.99,74,85,10,Partly Cloudy,Scattered Thunderstorms,86,75,30,38
7/18/2015 11:41:10,1015.577961,29.99,74,85,10,Partly Cloudy,Scattered Thunderstorms,86,75,30,38
7/18/2015 12:11:20,1015.577961,29.99,78,81,9,Partly Cloudy,Scattered Thunderstorms,86,75,30,38
7/18/2015 12:41:29,1015.577961,29.99,78,79,10,Mostly Cloudy,Partly Cloudy,84,75,28,30
7/18/2015 13:11:37,1015.239322,29.98,77,79,8,Cloudy,Partly Cloudy,84,75,26,30
7/18/2015 13:41:46,1015.239322,29.98,77,79,8,Cloudy,Partly Cloudy,84,75,26,30
7/18/2015 14:11:55,1014.223406,29.95,79,77,8,Partly Cloudy,Cloudy,85,75,30,26
7/18/2015 14:42:03,1014.223406,29.95,79,77,8,Partly Cloudy,Cloudy,85,75,30,26
7/18/2015 15:12:12,1013.884767,29.94,83,67,8,Mostly Cloudy,Cloudy,85,75,28,26
7/18/2015 15:42:22,1013.884767,29.94,83,67,8,Mostly Cloudy,Partly Cloudy,85,75,28,29
7/18/2015 16:12:30,1013.546128,29.93,84,67,8,Fair,Partly Cloudy,85,75,34,29
7/18/2015 16:42:39,1013.546128,29.93,84,67,8,Fair,Partly Cloudy,85,75,34,29
7/18/2015 17:12:51,1013.207489,29.92,82,71,9,Mostly Cloudy,Partly Cloudy,85,75,28,29
7/18/2015 17:43:00,1013.207489,29.92,83,69,9,Mostly Cloudy,Partly Cloudy,85,76,28,29
7/18/2015 18:13:09,1013.207489,29.92,82,71,9,Mostly Cloudy,Partly Cloudy,85,76,28,29
7/18/2015 18:43:17,1013.207489,29.92,82,71,9,Mostly Cloudy,Partly Cloudy,85,76,28,29
7/18/2015 19:13:26,1012.86885,29.91,83,69,9,Partly Cloudy,Partly Cloudy,85,76,30,29
7/18/2015 19:43:34,1012.86885,29.91,83,69,9,Partly Cloudy,Partly Cloudy,85,75,30,29
7/18/2015 20:13:43,1012.530211,29.9,83,67,9,Fair,Partly Cloudy,85,75,34,29
7/18/2015 20:43:51,1012.530211,29.9,83,67,9,Fair,Partly Cloudy,85,75,34,29
7/18/2015 21:14:00,1012.530211,29.9,83,67,10,Fair,Partly Cloudy,85,75,33,29
7/18/2015 21:44:08,1012.530211,29.9,83,67,10,Fair,Partly Cloudy,85,75,33,29
7/18/2015 22:14:17,1012.86885,29.91,83,67,9,Fair,Scattered Thunderstorms,85,75,33,47
7/18/2015 22:44:25,1012.86885,29.91,83,67,9,Fair,Scattered Thunderstorms,85,75,33,47
7/18/2015 23:14:35,1012.530211,29.9,82,69,10,Mostly Cloudy,Partly Cloudy,85,75,27,29
7/18/2015 23:44:46,1012.530211,29.9,82,69,10,Mostly Cloudy,Partly Cloudy,85,75,27,29
7/19/2015 0:14:55,1012.191572,29.89,82,67,10,Fair,Partly Cloudy,85,75,33,29
7/19/2015 0:45:05,1012.191572,29.89,82,67,10,Fair,Partly Cloudy,85,75,33,29
7/19/2015 1:15:14,1012.530211,29.9,80,71,10,Fair,Partly Cloudy,85,75,33,29
7/19/2015 1:45:24,1012.530211,29.9,80,71,10,Fair,Partly Cloudy,85,75,33,29
7/19/2015 2:15:33,1012.530211,29.9,80,74,10,Fair,Partly Cloudy,85,75,33,29
7/19/2015 2:45:41,1012.530211,29.9,80,74,10,Fair,Partly Cloudy,85,75,33,29
7/19/2015 3:15:50,1012.191572,29.89,80,69,10,Fair,Partly Cloudy,92,78,33,30
7/19/2015 3:45:59,1012.191572,29.89,80,69,10,Fair,Partly Cloudy,92,78,33,30
7/19/2015 4:16:08,1011.852934,29.88,79,74,10,Fair,Partly Cloudy,92,78,33,30
7/19/2015 4:46:17,1011.852934,29.88,79,74,10,Fair,Partly Cloudy,92,78,33,30
7/19/2015 5:16:25,1011.514295,29.87,78,71,10,Fair,Partly Cloudy,92,78,33,30
7/19/2015 5:46:34,1011.514295,29.87,78,71,10,Fair,Partly Cloudy,93,78,33,30
7/19/2015 6:16:42,1011.852934,29.88,78,71,10,Fair,Partly Cloudy,93,78,34,30
7/19/2015 6:46:52,1011.852934,29.88,78,71,10,Fair,Partly Cloudy,93,78,34,30
7/19/2015 7:17:00,1012.191572,29.89,78,74,10,Fair,Sunny,92,78,34,32
7/19/2015 7:47:08,1012.191572,29.89,78,74,10,Fair,Sunny,92,78,34,32
7/19/2015 8:17:18,1012.191572,29.89,78,74,10,Fair,Sunny,92,78,34,32
7/19/2015 8:47:26,1012.191572,29.89,78,74,10,Fair,Sunny,92,78,34,32
7/19/2015 9:17:34,1012.191572,29.89,82,65,10,Fair,Sunny,92,78,34,32
7/19/2015 9:47:43,1012.191572,29.89,82,65,10,Fair,Sunny,91,78,34,32
7/19/2015 10:17:52,1011.852934,29.88,84,58,10,Fair,Sunny,91,78,34,32
7/19/2015 10:48:00,1011.852934,29.88,84,58,10,Fair,Sunny,91,78,34,32
7/19/2015 11:18:09,1011.852934,29.88,87,55,10,Fair,Sunny,90,78,34,32
7/19/2015 11:48:18,1011.852934,29.88,87,55,10,Fair,Sunny,90,78,34,32
7/19/2015 12:18:26,1011.514295,29.87,90,50,10,Fair,Sunny,90,78,34,32
7/19/2015 12:48:36,1011.514295,29.87,90,50,10,Fair,Sunny,91,78,34,32
7/19/2015 13:18:46,1011.175656,29.86,91,50,10,Fair,Sunny,91,78,34,32
7/19/2015 13:48:54,1011.175656,29.86,91,50,10,Fair,Sunny,91,78,34,32
7/19/2015 14:19:02,1010.498378,29.84,93,49,9,Fair,Sunny,91,78,34,32
7/19/2015 14:49:11,1010.498378,29.84,93,49,9,Fair,Sunny,91,78,34,32
7/19/2015 15:19:19,1010.159739,29.83,92,55,8,Partly Cloudy,Partly Cloudy,91,78,30,29
7/19/2015 15:49:28,1010.159739,29.83,92,55,8,Partly Cloudy,Partly Cloudy,91,78,30,29
7/19/2015 16:19:37,1009.8211,29.82,91,55,8,Partly Cloudy,Partly Cloudy,91,78,30,29
7/19/2015 16:49:46,1009.8211,29.82,91,55,8,Partly Cloudy,Mostly Cloudy,91,78,30,27
7/19/2015 17:19:55,1009.143823,29.8,91,57,9,Fair,Mostly Cloudy,91,78,34,27
7/19/2015 17:50:04,1009.143823,29.8,91,57,9,Fair,Mostly Cloudy,91,78,34,27
7/19/2015 18:20:13,1008.127906,29.77,91,52,10,Partly Cloudy,Mostly Cloudy,91,78,30,27
7/19/2015 18:50:22,1008.127906,29.77,91,52,10,Partly Cloudy,Mostly Cloudy,91,78,30,27
7/19/2015 19:20:31,1008.127906,29.77,91,48,10,Partly Cloudy,Mostly Cloudy,91,78,30,27
7/19/2015 19:21:53,1008.127906,29.77,91,48,10,Partly Cloudy,Mostly Cloudy,91,78,30,27
7/19/2015 19:50:40,1008.127906,29.77,91,48,10,Partly Cloudy,Mostly Cloudy,91,78,30,27
7/19/2015 20:20:49,1008.466545,29.78,90,50,10,Fair,Mostly Cloudy,91,78,34,27
7/19/2015 20:50:57,1008.466545,29.78,90,50,10,Fair,Mostly Cloudy,91,78,34,27
07/19/2015/ 21:55:00,1008.127906,29.77,89,53,9,Fair,PM Thunderstorms,91,78,33,
07/20/2015/ 09:27:41,1008.127906,29.77,85,55,10,Fair,Partly Cloudy,91,77,34,
07/20/2015/ 11:34:55,1007.450628,29.75,88,48,10,Fair,AM Clouds/PM Sun,92,77,34,
07/20/2015/ 12:04:58,1007.450628,29.75,88,48,10,Fair,AM Clouds/PM Sun,92,77,34,
07/20/2015/ 12:35:02,1007.111989,29.74,91,44,10,Fair,AM Clouds/PM Sun,92,77,34,
07/20/2015/ 13:05:05,1007.111989,29.74,91,44,10,Fair,AM Clouds/PM Sun,92,77,34,
07/20/2015/ 13:35:09,1006.773351,29.73,92,42,10,Partly Cloudy,AM Clouds/PM Sun,92,77,30,
07/20/2015/ 14:05:12,1006.434712,29.72,93,44,10,Mostly Cloudy,AM Clouds/PM Sun,92,76,28,
07/20/2015/ 14:35:25,1006.434712,29.72,93,44,10,Mostly Cloudy,AM Clouds/PM Sun,92,76,28,
07/20/2015/ 15:05:32,1006.434712,29.72,93,44,10,Mostly Cloudy,AM Clouds/PM Sun,92,76,28,
07/20/2015/ 15:35:39,1006.096073,29.71,93,44,10,Partly Cloudy,Partly Cloudy,92,77,30,
07/20/2015/ 16:05:42,1006.096073,29.71,91,45,10,Mostly Cloudy,Partly Cloudy,92,77,28,
07/20/2015/ 16:35:46,1006.096073,29.71,91,45,10,Mostly Cloudy,AM Clouds/PM Sun,92,76,28,
07/20/2015/ 17:05:50,1006.096073,29.71,92,44,10,Partly Cloudy,AM Clouds/PM Sun,92,76,30,
07/20/2015/ 17:35:54,1006.096073,29.71,92,44,10,Partly Cloudy,Mostly Cloudy,92,76,30,
07/20/2015/ 18:05:57,1006.096073,29.71,92,44,10,Partly Cloudy,Mostly Cloudy,92,76,30,
07/20/2015/ 18:36:01,1005.418795,29.69,92,44,10,Partly Cloudy,Mostly Cloudy,92,76,30,
07/20/2015/ 19:06:04,1005.418795,29.69,91,44,10,Partly Cloudy,Mostly Cloudy,92,76,30,
07/20/2015/ 19:36:07,1005.418795,29.69,91,44,10,Partly Cloudy,Mostly Cloudy,92,76,30,
07/20/2015/ 20:07:41,1005.418795,29.69,90,48,10,Mostly Cloudy,Mostly Cloudy,92,76,28,
07/20/2015/ 20:37:44,1005.418795,29.69,90,48,10,Mostly Cloudy,Cloudy,92,76,28,
07/20/2015/ 21:07:49,1005.757434,29.7,88,49,10,Fair,Cloudy,92,76,33,
07/20/2015/ 21:37:54,1005.757434,29.7,88,49,10,Fair,Cloudy,92,76,33,
07/20/2015/ 22:07:58,1006.434712,29.72,87,49,10,Fair,Cloudy,92,76,33,
07/20/2015/ 22:38:01,1006.434712,29.72,87,49,10,Fair,Cloudy,92,76,33,
07/20/2015/ 23:08:05,1006.434712,29.72,86,53,10,Partly Cloudy,Cloudy,92,76,29,
07/20/2015/ 23:38:13,1006.434712,29.72,86,53,10,Partly Cloudy,Mostly Cloudy,92,77,29,
07/21/2015/ 00:08:16,1006.096073,29.71,85,53,10,Partly Cloudy,Mostly Cloudy,92,77,29,
07/21/2015/ 00:38:21,1006.096073,29.71,85,53,10,Partly Cloudy,Mostly Cloudy,92,77,29,
07/21/2015/ 01:08:25,1005.757434,29.7,84,56,10,Fair,Mostly Cloudy,92,77,33,
07/21/2015/ 01:38:29,1005.757434,29.7,84,56,10,Fair,Mostly Cloudy,92,77,33,
07/21/2015/ 02:08:31,1005.418795,29.69,83,58,10,Partly Cloudy,Mostly Cloudy,92,77,29,
07/21/2015/ 02:38:35,1005.418795,29.69,83,58,10,Partly Cloudy,Mostly Cloudy,92,77,29,
07/21/2015/ 03:08:39,1005.418795,29.69,83,54,10,Partly Cloudy,Mostly Cloudy,92,77,29,
07/23/2015/ 11:07:59,1014.223406,29.95,78,37,10,Fair,Mostly Sunny,86,68,34,
07/23/2015/ 11:38:03,1014.223406,29.95,78,37,10,Fair,Mostly Sunny,84,68,34,
07/23/2015/ 12:08:08,1013.884767,29.94,81,30,10,Fair,Mostly Sunny,84,68,34,
07/23/2015/ 12:38:12,1013.884767,29.94,81,30,10,Fair,Mostly Sunny,85,69,34,
07/23/2015/ 13:08:17,1013.884767,29.94,81,30,10,Fair,Mostly Sunny,85,69,34,
07/23/2015/ 13:38:22,1013.546128,29.93,83,27,10,Fair,Mostly Sunny,85,69,34,
07/23/2015/ 14:08:27,1013.207489,29.92,84,28,10,Partly Cloudy,Mostly Sunny,85,68,30,
07/23/2015/ 14:38:32,1013.207489,29.92,84,28,10,Partly Cloudy,Mostly Sunny,85,68,30,
07/23/2015/ 15:08:37,1013.207489,29.92,84,29,10,Mostly Cloudy,Mostly Sunny,85,68,28,
07/23/2015/ 15:38:42,1013.207489,29.92,84,29,10,Mostly Cloudy,Mostly Sunny,85,68,28,
07/23/2015/ 16:08:47,1012.86885,29.91,83,32,10,Partly Cloudy,Mostly Sunny,85,68,30,
07/23/2015/ 16:38:52,1012.86885,29.91,83,32,10,Partly Cloudy,Mostly Sunny,85,68,30,
07/23/2015/ 17:08:55,1012.86885,29.91,83,31,10,Partly Cloudy,Mostly Sunny,85,68,30,
07/23/2015/ 17:39:00,1012.86885,29.91,83,31,10,Partly Cloudy,Mostly Sunny,85,69,30,
07/23/2015/ 18:09:03,1012.86885,29.91,83,29,10,Fair,Mostly Sunny,85,69,34,
07/23/2015/ 18:39:08,1012.86885,29.91,83,29,10,Fair,Mostly Sunny,85,69,34,
07/23/2015/ 19:09:12,1012.86885,29.91,82,29,10,Partly Cloudy,Mostly Sunny,85,69,30,
07/23/2015/ 19:39:16,1012.86885,29.91,82,29,10,Partly Cloudy,Mostly Sunny,85,68,30,
07/23/2015/ 20:09:19,1013.207489,29.92,80,30,10,Fair,Mostly Sunny,85,68,34,
07/23/2015/ 20:39:23,1013.207489,29.92,80,30,10,Fair,Mostly Sunny,85,68,34,
07/23/2015/ 21:09:28,1013.546128,29.93,77,37,10,Fair,Mostly Sunny,85,68,33,
07/23/2015/ 21:39:31,1013.546128,29.93,77,37,10,Fair,Mostly Sunny,85,68,33,
07/23/2015/ 22:09:34,1013.884767,29.94,76,37,10,Fair,Mostly Sunny,85,68,33,
07/23/2015/ 22:39:37,1013.884767,29.94,76,37,10,Fair,Mostly Sunny,85,68,33,
07/23/2015/ 23:09:41,1013.884767,29.94,75,38,10,Fair,Mostly Sunny,85,68,33,
07/23/2015/ 23:39:44,1013.884767,29.94,75,38,10,Fair,Mostly Sunny,85,68,33,
07/24/2015/ 00:09:48,1013.884767,29.94,74,40,10,Fair,Mostly Sunny,85,68,33,
07/24/2015/ 00:39:51,1013.884767,29.94,74,40,10,Fair,Mostly Sunny,85,68,33,
07/24/2015/ 01:09:56,1014.223406,29.95,74,41,10,Mostly Cloudy,Mostly Sunny,85,68,27,
07/24/2015/ 01:39:59,1014.223406,29.95,74,41,10,Mostly Cloudy,Mostly Sunny,85,68,27,
07/24/2015/ 02:10:03,1014.223406,29.95,75,40,10,Cloudy,Mostly Sunny,85,68,26,
07/24/2015/ 02:40:06,1014.223406,29.95,75,40,10,Cloudy,Mostly Sunny,85,68,26,
07/24/2015/ 03:10:10,1014.223406,29.95,75,38,10,Mostly Cloudy,Sunny,86,70,27,